=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.11.10 12:48:42 =~=~=~=~=~=~=~=~=~=~=~=
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    477, 4521, 4309,  211,    1,   0.0467,  9.4780, 10.3730,  0.0672,  0.0531,  0.0373,
Q1    477, 4428, 4280,  148,    0,   0.0334,  9.2830, 10.4240, -0.2357,  0.0314,  0.0424,
Q0    478, 4531, 4320,  211,    0,   0.0466,  9.4791, 10.3852,  0.0648,  0.0532,  0.0385,
Q1    478, 4438, 4290,  148,    0,   0.0333,  9.2845, 10.4329, -0.2374,  0.0316,  0.0433,
Q0    479, 4539, 4327,  211,    1,   0.0465,  9.4760, 10.3777,  0.0630,  0.0529,  0.0378,
Q1    479, 4444, 4296,  148,    0,   0.0333,  9.2777, 10.4381, -0.2385,  0.0309,  0.0438,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    480, 4546, 4335,  211,    0,   0.0464,  9.4708, 10.3788,  0.0613,  0.0523,  0.0379,
Q1    480, 4450, 4301,  148,    1,   0.0333,  9.2708, 10.4327, -0.2395,  0.0301,  0.0433,
Q0    481, 4551, 4340,  211,    0,   0.0464,  9.4615, 10.3700,  0.0602,  0.0513,  0.0370,
Q1    481, 4458, 4309,  148,    2,   0.0332,  9.2703, 10.4291, -0.2410,  0.0300,  0.0429,
Q0    482, 4561, 4350,  211,    0,   0.0463,  9.4627, 10.3779,  0.0578,  0.0514,  0.0378,
Q1    482, 4466, 4317,  148,    1,   0.0331,  9.2656, 10.4292, -0.2422,  0.0295,  0.0429,
Q0    483, 4574, 4358,  211,    5,   0.0461,  9.4700, 10.3696,  0.0548,  0.0522,  0.0370,
Q1    483, 4479, 4325,  148,    6,   0.0330,  9.2733, 10.4263, -0.2444,  0.0304,  0.0426,
Q0    484, 4581, 4370,  211,    0,   0.0461,  9.4649, 10.3802,  0.0532,  0.0517,  0.0380,
Q1    484, 4485, 4337,  148,    0,   0.0330,  9.2665, 10.4251, -0.2454,  0.0296,  0.0425,
Q0    485, 4589, 4376,  211,    2,   0.0460,  9.4619, 10.3797,  0.0514,  0.0513,  0.0380,
Q1    485, 4496, 4342,  148,    6,   0.0329,  9.2701, 10.4131, -0.2473,  0.0300,  0.0413,
Q0    486, 4603, 4387,  211,    5,   0.0458,  9.4712, 10.3811,  0.0482,  0.0524,  0.0381,
Q1    486, 4503, 4353,  148,    2,   0.0329,  9.2654, 10.4140, -0.2485,  0.0295,  0.0414,
Q0    487, 4607, 4396,  211,    0,   0.0458,  9.4600, 10.3866,  0.0473,  0.0511,  0.0387,
Q1    487, 4507, 4359,  148,    0,   0.0328,  9.2546, 10.4069, -0.2491,  0.0283,  0.0407,
Q0    488, 4619, 4408,  211,    0,   0.0457,  9.4652, 10.3970,  0.0446,  0.0517,  0.0397,
Q1    488, 4518, 4367,  148,    3,   0.0328,  9.2582, 10.4086, -0.2509,  0.0287,  0.0409,
Q0    489, 4627, 4413,  211,    3,   0.0456,  9.4622, 10.3949,  0.0427,  0.0514,  0.0395,
Q1    489, 4525, 4374,  148,    3,   0.0327,  9.2536, 10.4011, -0.2521,  0.0282,  0.0401,
Q0    490, 4634, 4422,  211,    1,   0.0455,  9.4571, 10.3952,  0.0412,  0.0508,  0.0395,
Q1    490, 4531, 4383,  148,    0,   0.0327,  9.2490, 10.3915, -0.2533,  0.0277,  0.0391,
Q0    491, 4640, 4429,  211,    0,   0.0455,  9.4501, 10.3947,  0.0398,  0.0500,  0.0395,
Q1    491, 4540, 4386,  148,    6,   0.0326,  9.2464, 10.3805, -0.2546,  0.0274,  0.0380,
Q0    492, 4646, 4434,  211,    1,   0.0454,  9.4431, 10.3897,  0.0385,  0.0492,  0.0390,
Q1    492, 4553, 4398,  148,    7,   0.0325,  9.2541, 10.3837, -0.2567,  0.0282,  0.0384,
Q0    493, 4654, 4441,  211,    2,   0.0453,  9.4402, 10.3881,  0.0367,  0.0489,  0.0388,
Q1    493, 4559, 4411,  148,    0,   0.0325,  9.2475, 10.3907, -0.2577,  0.0275,  0.0391,
Q0    494, 4665, 4450,  211,    4,   0.0452,  9.4433, 10.3821,  0.0343,  0.0493,  0.0382,
Q1    494, 4569, 4416,  148,    5,   0.0324,  9.2490, 10.3862, -0.2593,  0.0277,  0.0386,
Q0    495, 4673, 4457,  211,    5,   0.0452,  9.4404, 10.3779,  0.0325,  0.0489,  0.0378,
Q1    495, 4577, 4429,  148,    0,   0.0323,  9.2465, 10.4006, -0.2606,  0.0274,  0.0401,
Q0    496, 4683, 4472,  211,    0,   0.0451,  9.4415, 10.3888,  0.0303,  0.0491,  0.0389,
Q1    496, 4587, 4439,  148,    0,   0.0323,  9.2480, 10.4055, -0.2622,  0.0276,  0.0405,
Q0    497, 4694, 4483,  211,    0,   0.0450,  9.4447, 10.3986,  0.0279,  0.0494,  0.0399,
Q1    497, 4590, 4442,  148,    0,   0.0322,  9.2354, 10.4020, -0.2627,  0.0262,  0.0402,
Q0    498, 4702, 4491,  211,    0,   0.0449,  9.4418, 10.3932,  0.0261,  0.0491,  0.0393,
Q1    498, 4598, 4450,  148,    0,   0.0322,  9.2329, 10.4037, -0.2640,  0.0259,  0.0404,
Q0    499, 4710, 4498,  211,    1,   0.0448,  9.4389, 10.3969,  0.0244,  0.0488,  0.0397,
Q1    499, 4610, 4455,  148,    7,   0.0321,  9.2405, 10.3938, -0.2659,  0.0267,  0.0394,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    500, 4716, 4505,  211,    0,   0.0447,  9.4320, 10.4070,  0.0231,  0.0480,  0.0407,
Q1    500, 4624, 4469,  148,    7,   0.0320,  9.2480, 10.4012, -0.2681,  0.0276,  0.0401,
Q0    501, 4728, 4516,  211,    1,   0.0446,  9.4371, 10.4081,  0.0205,  0.0486,  0.0408,
Q1    501, 4630, 4476,  148,    6,   0.0320,  9.2415, 10.3925, -0.2691,  0.0268,  0.0392,
Q0    502, 4742, 4529,  211,    2,   0.0445,  9.4462, 10.4185,  0.0175,  0.0496,  0.0419,
Q1    502, 4637, 4486,  148,    3,   0.0319,  9.2371, 10.3796, -0.2702,  0.0263,  0.0380,
Q0    503, 4748, 4537,  211,    0,   0.0444,  9.4394, 10.4159,  0.0162,  0.0488,  0.0416,
Q1    503, 4646, 4489,  148,    9,   0.0319,  9.2366, 10.3741, -0.2716,  0.0263,  0.0374,
Q0    504, 4754, 4543,  211,    0,   0.0444,  9.4325, 10.4174,  0.0149,  0.0481,  0.0417,
Q1    504, 4656, 4499,  151,    6,   0.0324,  9.2381, 10.3667, -0.2584,  0.0265,  0.0367,
Q0    505, 4762, 4550,  211,    1,   0.0443,  9.4297, 10.4115,  0.0132,  0.0477,  0.0411,
Q1    505, 4661, 4510,  151,    0,   0.0324,  9.2297, 10.3670, -0.2592,  0.0255,  0.0367,
Q0    506, 4776, 4554,  212,   10,   0.0444,  9.4387, 10.4011,  0.0150,  0.0487,  0.0401,
Q1    506, 4669, 4516,  151,    2,   0.0323,  9.2273, 10.3629, -0.2605,  0.0253,  0.0363,
Q0    507, 4785, 4572,  212,    1,   0.0443,  9.4379, 10.4176,  0.0131,  0.0487,  0.0418,
Q1    507, 4679, 4523,  151,    5,   0.0323,  9.2288, 10.3531, -0.2621,  0.0254,  0.0353,
Q0    508, 4794, 4580,  212,    2,   0.0442,  9.4370, 10.4111,  0.0112,  0.0486,  0.0411,
Q1    508, 4690, 4531,  151,    8,   0.0322,  9.2323, 10.3487, -0.2638,  0.0258,  0.0349,
Q0    509, 4802, 4589,  212,    1,   0.0441,  9.4342, 10.4099,  0.0095,  0.0482,  0.0410,
Q1    509, 4699, 4540,  151,    8,   0.0321,  9.2318, 10.3429, -0.2652,  0.0258,  0.0343,
Q0    510, 4809, 4594,  212,    3,   0.0441,  9.4294, 10.3967,  0.0080,  0.0477,  0.0397,
Q1    510, 4708, 4549,  151,    8,   0.0321,  9.2314, 10.3418, -0.2666,  0.0257,  0.0342,
Q0    511, 4815, 4603,  212,    0,   0.0440,  9.4227, 10.3901,  0.0068,  0.0470,  0.0390,
Q1    511, 4720, 4557,  154,    9,   0.0326,  9.2368, 10.3336, -0.2539,  0.0263,  0.0334,
Q0    512, 4822, 4610,  212,    0,   0.0440,  9.4180, 10.3958,  0.0053,  0.0464,  0.0396,
Q1    512, 4729, 4567,  154,    8,   0.0326,  9.2363, 10.3316, -0.2554,  0.0263,  0.0332,
Q0    513, 4833, 4615,  212,    6,   0.0439,  9.4211, 10.3810,  0.0030,  0.0468,  0.0381,
Q1    513, 4734, 4580,  154,    0,   0.0325,  9.2300, 10.3413, -0.2561,  0.0256,  0.0341,
Q0    514, 4844, 4628,  212,    4,   0.0438,  9.4241, 10.3805,  0.0008,  0.0471,  0.0381,
Q1    514, 4747, 4590,  154,    3,   0.0324,  9.2354, 10.3385, -0.2582,  0.0262,  0.0338,
Q0    515, 4851, 4637,  212,    2,   0.0437,  9.4194, 10.3786, -0.0007,  0.0466,  0.0379,
Q1    515, 4754, 4599,  154,    1,   0.0324,  9.2311, 10.3371, -0.2593,  0.0257,  0.0337,
Q0    516, 4864, 4649,  212,    3,   0.0436,  9.4264, 10.3871, -0.0034,  0.0474,  0.0387,
Q1    516, 4760, 4606,  154,    0,   0.0324,  9.2248, 10.3379, -0.2602,  0.0250,  0.0338,
Q0    517, 4878, 4661,  212,    5,   0.0435,  9.4352, 10.3910, -0.0062,  0.0484,  0.0391,
Q1    517, 4771, 4617,  154,    0,   0.0323,  9.2282, 10.3476, -0.2619,  0.0254,  0.0348,
Q0    518, 4883, 4671,  212,    0,   0.0434,  9.4266, 10.3990, -0.0072,  0.0474,  0.0399,
Q1    518, 4782, 4628,  154,    0,   0.0322,  9.2317, 10.3508, -0.2636,  0.0257,  0.0351,
Q0    519, 4890, 4678,  212,    0,   0.0434,  9.4220, 10.3994, -0.0087,  0.0469,  0.0399,
Q1    519, 4793, 4634,  154,    5,   0.0321,  9.2351, 10.3449, -0.2653,  0.0261,  0.0345,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    520, 4900, 4686,  212,    2,   0.0433,  9.4231, 10.3937, -0.0107,  0.0470,  0.0394,
Q1    520, 4799, 4639,  154,    6,   0.0321,  9.2288, 10.3337, -0.2662,  0.0254,  0.0334,
Q0    521, 4915, 4697,  212,    6,   0.0431,  9.4338, 10.3933, -0.0137,  0.0482,  0.0393,
Q1    521, 4807, 4651,  154,    2,   0.0320,  9.2265, 10.3367, -0.2674,  0.0252,  0.0337,
Q0    522, 4927, 4708,  213,    6,   0.0432,  9.4387, 10.3951, -0.0115,  0.0487,  0.0395,
Q1    522, 4814, 4660,  154,    0,   0.0320,  9.2222, 10.3376, -0.2685,  0.0247,  0.0338,
Q0    523, 4935, 4721,  213,    1,   0.0432,  9.4359, 10.4016, -0.0131,  0.0484,  0.0402,
Q1    523, 4817, 4663,  154,    0,   0.0320,  9.2103, 10.3361, -0.2690,  0.0234,  0.0336,
Q0    524, 4940, 4727,  213,    0,   0.0431,  9.4275, 10.4046, -0.0141,  0.0475,  0.0405,
Q1    524, 4821, 4666,  154,    1,   0.0319,  9.2004, 10.3389, -0.2696,  0.0223,  0.0339,
Q0    525, 4949, 4736,  213,    0,   0.0430,  9.4267, 10.4085, -0.0159,  0.0474,  0.0408,
Q1    525, 4826, 4672,  154,    0,   0.0319,  9.1924, 10.3403, -0.2703,  0.0214,  0.0340,
Q0    526, 4959, 4742,  213,    4,   0.0430,  9.4278, 10.4016, -0.0178,  0.0475,  0.0402,
Q1    526, 4838, 4680,  154,    4,   0.0318,  9.1977, 10.3405, -0.2721,  0.0220,  0.0341,
Q0    527, 4971, 4755,  213,    3,   0.0428,  9.4326, 10.4052, -0.0202,  0.0481,  0.0405,
Q1    527, 4846, 4692,  154,    0,   0.0318,  9.1954, 10.3456, -0.2733,  0.0217,  0.0346,
Q0    528, 4982, 4766,  213,    3,   0.0428,  9.4356, 10.4072, -0.0224,  0.0484,  0.0407,
Q1    528, 4855, 4701,  154,    0,   0.0317,  9.1951, 10.3533, -0.2747,  0.0217,  0.0353,
Q0    529, 4993, 4773,  213,    7,   0.0427,  9.4386, 10.4002, -0.0245,  0.0487,  0.0400,
Q1    529, 4864, 4708,  154,    2,   0.0317,  9.1947, 10.3462, -0.2760,  0.0216,  0.0346,
Q0    530, 4997, 4784,  213,    0,   0.0426,  9.4283, 10.4006, -0.0253,  0.0476,  0.0401,
Q1    530, 4878, 4717,  154,    7,   0.0316,  9.2038, 10.3457, -0.2781,  0.0226,  0.0346,
Q0    531, 5008, 4794,  213,    1,   0.0425,  9.4313, 10.4055, -0.0274,  0.0479,  0.0406,
Q1    531, 4890, 4728,  155,    7,   0.0317,  9.2090, 10.3453, -0.2752,  0.0232,  0.0345,
Q0    532, 5010, 4797,  213,    0,   0.0425,  9.4173, 10.4062, -0.0278,  0.0464,  0.0406,
Q1    532, 4895, 4738,  155,    2,   0.0317,  9.2011, 10.3446, -0.2759,  0.0223,  0.0345,
Q0    533, 5020, 4807,  213,    0,   0.0424,  9.4184, 10.4092, -0.0298,  0.0465,  0.0409,
Q1    533, 4905, 4747,  155,    3,   0.0316,  9.2026, 10.3389, -0.2774,  0.0225,  0.0339,
Q0    534, 5027, 4814,  213,    0,   0.0424,  9.4139, 10.4035, -0.0311,  0.0460,  0.0404,
Q1    534, 4914, 4758,  155,    1,   0.0315,  9.2022, 10.3388, -0.2787,  0.0225,  0.0339,
Q0    535, 5039, 4819,  213,    7,   0.0423,  9.4187, 10.4027, -0.0334,  0.0465,  0.0403,
Q1    535, 4926, 4765,  155,    6,   0.0315,  9.2075, 10.3375, -0.2805,  0.0231,  0.0337,
Q0    536, 5045, 4831,  213,    1,   0.0422,  9.4123, 10.4064, -0.0346,  0.0458,  0.0406,
Q1    536, 4935, 4778,  155,    2,   0.0314,  9.2071, 10.3451, -0.2818,  0.0230,  0.0345,
Q0    537, 5055, 4842,  213,    0,   0.0421,  9.4134, 10.4038, -0.0365,  0.0459,  0.0404,
Q1    537, 4945, 4790,  155,    0,   0.0313,  9.2086, 10.3583, -0.2833,  0.0232,  0.0358,
Q0    538, 5064, 4849,  213,    2,   0.0421,  9.4126, 10.3971, -0.0382,  0.0458,  0.0397,
Q1    538, 4954, 4799,  155,    0,   0.0313,  9.2082, 10.3655, -0.2846,  0.0231,  0.0365,
Q0    539, 5073, 4859,  213,    1,   0.0420,  9.4119, 10.3939, -0.0399,  0.0458,  0.0394,
Q1    539, 4960, 4805,  155,    0,   0.0313,  9.2022, 10.3688, -0.2854,  0.0225,  0.0369,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    540, 5080, 4867,  213,    0,   0.0419,  9.4074, 10.3953, -0.0412,  0.0453,  0.0395,
Q1    540, 4980, 4809,  161,   10,   0.0323,  9.2222, 10.3571, -0.2607,  0.0247,  0.0357,
Q0    541, 5085, 4872,  213,    0,   0.0419,  9.3993, 10.4035, -0.0422,  0.0444,  0.0404,
Q1    541, 4986, 4815,  162,    9,   0.0325,  9.2163, 10.3481, -0.2570,  0.0240,  0.0348,
Q0    542, 5092, 4878,  213,    1,   0.0418,  9.3948, 10.3991, -0.0435,  0.0439,  0.0399,
Q1    542, 4997, 4826,  162,    9,   0.0324,  9.2196, 10.3491, -0.2587,  0.0244,  0.0349,
Q0    543, 5097, 4884,  213,    0,   0.0418,  9.3867, 10.4020, -0.0444,  0.0430,  0.0402,
Q1    543, 5005, 4839,  162,    4,   0.0324,  9.2173, 10.3535, -0.2599,  0.0241,  0.0353,
Q0    544, 5105, 4891,  213,    1,   0.0417,  9.3842, 10.4007, -0.0459,  0.0427,  0.0401,
Q1    544, 5013, 4849,  162,    2,   0.0323,  9.2151, 10.3569, -0.2611,  0.0239,  0.0357,
Q0    545, 5111, 4898,  213,    0,   0.0417,  9.3780, 10.4063, -0.0470,  0.0420,  0.0406,
Q1    545, 5022, 4858,  162,    2,   0.0323,  9.2147, 10.3545, -0.2624,  0.0239,  0.0354,
Q0    546, 5120, 4907,  213,    0,   0.0416,  9.3773, 10.4067, -0.0487,  0.0419,  0.0407,
Q1    546, 5037, 4868,  162,    7,   0.0322,  9.2253, 10.3510, -0.2646,  0.0250,  0.0351,
Q0    547, 5129, 4915,  213,    1,   0.0415,  9.3766, 10.4105, -0.0504,  0.0418,  0.0410,
Q1    547, 5047, 4879,  162,    6,   0.0321,  9.2267, 10.3533, -0.2660,  0.0252,  0.0353,
Q0    548, 5138, 4924,  213,    1,   0.0415,  9.3759, 10.4124, -0.0521,  0.0418,  0.0412,
Q1    548, 5059, 4888,  162,    9,   0.0320,  9.2318, 10.3448, -0.2678,  0.0258,  0.0345,
Q0    549, 5146, 4930,  213,    3,   0.0414,  9.3734, 10.4039, -0.0535,  0.0415,  0.0404,
Q1    549, 5070, 4896,  167,    7,   0.0329,  9.2350, 10.3443, -0.2468,  0.0261,  0.0344,
Q0    550, 5156, 4940,  213,    3,   0.0413,  9.3745, 10.4082, -0.0554,  0.0416,  0.0408,
Q1    550, 5085, 4908,  168,    9,   0.0330,  9.2455, 10.3465, -0.2445,  0.0273,  0.0347,
Q0    551, 5165, 4951,  213,    1,   0.0412,  9.3739, 10.4071, -0.0570,  0.0415,  0.0407,
Q1    551, 5091, 4918,  168,    5,   0.0330,  9.2396, 10.3467, -0.2454,  0.0266,  0.0347,
Q0    552, 5183, 4958,  217,    8,   0.0419,  9.3895, 10.4018, -0.0426,  0.0433,  0.0402,
Q1    552, 5103, 4928,  168,    7,   0.0329,  9.2446, 10.3439, -0.2472,  0.0272,  0.0344,
Q0    553, 5195, 4964,  221,   10,   0.0425,  9.3942, 10.3911, -0.0272,  0.0438,  0.0391,
Q1    553, 5116, 4937,  171,    8,   0.0334,  9.2514, 10.3421, -0.2357,  0.0279,  0.0342,
Q0    554, 5201, 4973,  221,    7,   0.0425,  9.3881, 10.3890, -0.0284,  0.0431,  0.0389,
Q1    554, 5126, 4944,  174,    8,   0.0339,  9.2527, 10.3339, -0.2238,  0.0281,  0.0334,
Q0    555, 5210, 4988,  221,    1,   0.0424,  9.3874, 10.4004, -0.0300,  0.0430,  0.0400,
Q1    555, 5136, 4957,  175,    4,   0.0341,  9.2541, 10.3379, -0.2209,  0.0282,  0.0338,
Q0    556, 5220, 4999,  221,    0,   0.0423,  9.3885, 10.4017, -0.0319,  0.0432,  0.0402,
Q1    556, 5143, 4965,  175,    3,   0.0340,  9.2500, 10.3350, -0.2219,  0.0278,  0.0335,
Q0    557, 5240, 5011,  221,    8,   0.0422,  9.4075, 10.4026, -0.0356,  0.0453,  0.0403,
Q1    557, 5150, 4975,  175,    0,   0.0340,  9.2460, 10.3415, -0.2230,  0.0273,  0.0342,
Q0    558, 5249, 5021,  221,    7,   0.0421,  9.4068, 10.4033, -0.0373,  0.0452,  0.0403,
Q1    558, 5156, 4981,  175,    0,   0.0339,  9.2401, 10.3442, -0.2239,  0.0267,  0.0344,
Q0    559, 5261, 5032,  222,    7,   0.0422,  9.4114, 10.4026, -0.0351,  0.0457,  0.0403,
Q1    559, 5170, 4994,  175,    1,   0.0338,  9.2487, 10.3550, -0.2260,  0.0276,  0.0355,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    560, 5269, 5044,  222,    3,   0.0421,  9.4089, 10.4009, -0.0366,  0.0454,  0.0401,
Q1    560, 5179, 5001,  175,    3,   0.0338,  9.2482, 10.3578, -0.2273,  0.0276,  0.0358,
Q0    561, 5276, 5054,  222,    0,   0.0421,  9.4046, 10.4077, -0.0378,  0.0450,  0.0408,
Q1    561, 5184, 5009,  175,    0,   0.0338,  9.2424, 10.3615, -0.2282,  0.0269,  0.0362,
Q0    562, 5283, 5061,  222,    0,   0.0420,  9.4004, 10.4060, -0.0391,  0.0445,  0.0406,
Q1    562, 5197, 5021,  175,    1,   0.0337,  9.2473, 10.3689, -0.2300,  0.0275,  0.0369,
Q0    563, 5292, 5070,  222,    0,   0.0420,  9.3996, 10.4044, -0.0408,  0.0444,  0.0404,
Q1    563, 5208, 5030,  175,    3,   0.0336,  9.2504, 10.3645, -0.2316,  0.0278,  0.0364,
Q0    564, 5300, 5076,  222,    2,   0.0419,  9.3972, 10.3953, -0.0422,  0.0441,  0.0395,
Q1    564, 5214, 5037,  175,    3,   0.0336,  9.2465, 10.3574, -0.2327,  0.0274,  0.0357,
Q0    565, 5307, 5083,  222,    2,   0.0418,  9.3929, 10.3936, -0.0435,  0.0437,  0.0394,
Q1    565, 5223, 5044,  175,    4,   0.0335,  9.2442, 10.3503, -0.2338,  0.0271,  0.0350,
Q0    566, 5315, 5089,  222,    4,   0.0418,  9.3905, 10.3869, -0.0449,  0.0434,  0.0387,
Q1    566, 5233, 5058,  175,    0,   0.0334,  9.2456, 10.3655, -0.2353,  0.0273,  0.0366,
Q0    567, 5321, 5099,  222,    0,   0.0417,  9.3845, 10.3959, -0.0460,  0.0427,  0.0396,
Q1    567, 5248, 5066,  175,    7,   0.0333,  9.2557, 10.3607, -0.2375,  0.0284,  0.0361,
Q0    568, 5332, 5110,  222,    0,   0.0416,  9.3873, 10.4060, -0.0479,  0.0430,  0.0406,
Q1    568, 5255, 5077,  175,    3,   0.0333,  9.2518, 10.3619, -0.2385,  0.0280,  0.0362,
Q0    569, 5341, 5117,  222,    2,   0.0416,  9.3866, 10.4034, -0.0496,  0.0430,  0.0403,
Q1    569, 5266, 5084,  176,    6,   0.0334,  9.2566, 10.3522, -0.2358,  0.0285,  0.0352,
Q0    570, 5351, 5125,  222,    4,   0.0415,  9.3877, 10.3962, -0.0513,  0.0431,  0.0396,
Q1    570, 5271, 5095,  176,    0,   0.0334,  9.2474, 10.3605, -0.2365,  0.0275,  0.0361,
Q0    571, 5361, 5133,  222,    6,   0.0414,  9.3888, 10.3931, -0.0531,  0.0432,  0.0393,
Q1    571, 5283, 5105,  176,    2,   0.0333,  9.2522, 10.3625, -0.2382,  0.0280,  0.0363,
Q0    572, 5366, 5142,  222,    2,   0.0414,  9.3811, 10.3916, -0.0540,  0.0423,  0.0392,
Q1    572, 5290, 5114,  176,    0,   0.0333,  9.2483, 10.3681, -0.2392,  0.0276,  0.0368,
Q0    573, 5374, 5151,  222,    1,   0.0413,  9.3787, 10.3952, -0.0554,  0.0421,  0.0395,
Q1    573, 5301, 5121,  176,    4,   0.0332,  9.2513, 10.3667, -0.2408,  0.0279,  0.0367,
Q0    574, 5381, 5159,  222,    0,   0.0413,  9.3746, 10.3897, -0.0566,  0.0416,  0.0390,
Q1    574, 5311, 5131,  176,    4,   0.0331,  9.2526, 10.3660, -0.2422,  0.0281,  0.0366,
Q0    575, 5389, 5167,  222,    0,   0.0412,  9.3722, 10.3917, -0.0580,  0.0414,  0.0392,
Q1    575, 5322, 5142,  176,    4,   0.0331,  9.2557, 10.3666, -0.2438,  0.0284,  0.0367,
Q0    576, 5396, 5174,  222,    0,   0.0411,  9.3681, 10.3975, -0.0592,  0.0409,  0.0398,
Q1    576, 5328, 5152,  176,    0,   0.0330,  9.2500, 10.3648, -0.2447,  0.0278,  0.0365,
Q0    577, 5408, 5186,  222,    0,   0.0411,  9.3726, 10.4087, -0.0613,  0.0414,  0.0409,
Q1    577, 5337, 5160,  176,    1,   0.0330,  9.2496, 10.3649, -0.2459,  0.0277,  0.0365,
Q0    578, 5419, 5193,  222,    4,   0.0410,  9.3754, 10.3984, -0.0632,  0.0417,  0.0398,
Q1    578, 5345, 5168,  176,    1,   0.0329,  9.2474, 10.3589, -0.2471,  0.0275,  0.0359,
Q0    579, 5429, 5199,  222,    8,   0.0409,  9.3765, 10.3921, -0.0650,  0.0418,  0.0392,
Q1    579, 5358, 5178,  176,    5,   0.0328,  9.2556, 10.3573, -0.2490,  0.0284,  0.0357,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    580, 5433, 5206,  222,    5,   0.0409,  9.3672, 10.3844, -0.0656,  0.0408,  0.0384,
Q1    580, 5370, 5189,  176,    4,   0.0328,  9.2586, 10.3586, -0.2506,  0.0287,  0.0359,
Q0    581, 5445, 5218,  222,    5,   0.0408,  9.3718, 10.3871, -0.0677,  0.0413,  0.0387,
Q1    581, 5379, 5196,  176,    7,   0.0327,  9.2582, 10.3512, -0.2518,  0.0287,  0.0351,
Q0    582, 5455, 5231,  222,    2,   0.0407,  9.3729, 10.3895, -0.0694,  0.0414,  0.0389,
Q1    582, 5386, 5207,  176,    3,   0.0327,  9.2543, 10.3543, -0.2528,  0.0283,  0.0354,
Q0    583, 5463, 5240,  222,    1,   0.0406,  9.3705, 10.3888, -0.0708,  0.0412,  0.0389,
Q1    583, 5390, 5212,  176,    2,   0.0327,  9.2453, 10.3418, -0.2533,  0.0273,  0.0342,
Q0    584, 5475, 5250,  222,    3,   0.0405,  9.3750, 10.3902, -0.0728,  0.0417,  0.0390,
Q1    584, 5403, 5225,  176,    2,   0.0326,  9.2517, 10.3482, -0.2551,  0.0280,  0.0348,
Q0    585, 5483, 5260,  222,    1,   0.0405,  9.3726, 10.3899, -0.0742,  0.0414,  0.0390,
Q1    585, 5410, 5233,  176,    1,   0.0325,  9.2479, 10.3491, -0.2561,  0.0275,  0.0349,
Q0    586, 5490, 5268,  222,    0,   0.0404,  9.3686, 10.3962, -0.0753,  0.0410,  0.0396,
Q1    586, 5422, 5242,  176,    4,   0.0325,  9.2526, 10.3376, -0.2578,  0.0281,  0.0338,
Q0    587, 5500, 5278,  222,    0,   0.0404,  9.3697, 10.4024, -0.0770,  0.0411,  0.0402,
Q1    587, 5429, 5246,  176,    8,   0.0324,  9.2504, 10.3344, -0.2588,  0.0278,  0.0334,
Q0    588, 5510, 5288,  222,    0,   0.0403,  9.3707, 10.4030, -0.0787,  0.0412,  0.0403,
Q1    588, 5441, 5255,  180,    6,   0.0331,  9.2534, 10.3312, -0.2435,  0.0282,  0.0331,
Q0    589, 5518, 5296,  222,    0,   0.0402,  9.3684, 10.3987, -0.0800,  0.0409,  0.0399,
Q1    589, 5451, 5269,  180,    2,   0.0330,  9.2547, 10.3370, -0.2449,  0.0283,  0.0337,
Q0    590, 5524, 5302,  222,    0,   0.0402,  9.3627, 10.4033, -0.0810,  0.0403,  0.0403,
Q1    590, 5460, 5276,  180,    4,   0.0330,  9.2542, 10.3284, -0.2462,  0.0282,  0.0328,
Q0    591, 5533, 5307,  222,    4,   0.0401,  9.3621, 10.3969, -0.0825,  0.0402,  0.0397,
Q1    591, 5472, 5280,  182,   10,   0.0333,  9.2589, 10.3179, -0.2395,  0.0288,  0.0318,
Q0    592, 5543, 5317,  222,    4,   0.0401,  9.3632, 10.3914, -0.0842,  0.0404,  0.0391,
Q1    592, 5485, 5293,  185,    7,   0.0337,  9.2669, 10.3231, -0.2288,  0.0297,  0.0323,
Q0    593, 5550, 5326,  222,    2,   0.0400,  9.3592, 10.3943, -0.0853,  0.0399,  0.0394,
Q1    593, 5497, 5302,  185,   10,   0.0337,  9.2698, 10.3179, -0.2304,  0.0300,  0.0318,
Q0    594, 5563, 5339,  222,    2,   0.0399,  9.3653, 10.3961, -0.0875,  0.0406,  0.0396,
Q1    594, 5506, 5318,  185,    3,   0.0336,  9.2694, 10.3317, -0.2317,  0.0299,  0.0332,
Q0    595, 5574, 5345,  222,    7,   0.0398,  9.3681, 10.3867, -0.0893,  0.0409,  0.0387,
